Participant ID,Session,Attempt,Error Angle,Hit
Ka,1,166,-8.46,False
Ka,1,167,-2.13,True
Ka,1,168,-0.47,True
Ka,1,169,-0.09,True
Ka,1,170,5.06,False
Ka,1,171,3.02,True
Ka,1,172,1.28,True
Ka,1,173,-6.69,False
Ka,1,174,3.04,True
Ka,1,175,-1.92,True
Ka,1,176,-2.94,False
Ka,1,177,3.54,True
Ka,1,178,-0.19,True
Ka,1,179,-1.81,True
Ka,1,180,-0.14,True
Ka,1,181,-26.21,False
Ka,1,182,-20.17,False
Ka,1,183,-14.35,False
Ka,1,184,-25.38,False
Ka,1,185,-26.0,False
Ka,1,186,-29.4,False
Ka,1,187,-38.19,False
Ka,1,188,-38.01,False
Ka,1,189,-32.0,False
Ka,1,190,-34.29,False
Ka,1,191,-36.75,False
Ka,1,192,-1.5,True
Ka,1,193,2.5,False
Ka,1,194,-2.52,True
Ka,1,195,-1.6,True
Ka,1,196,1.93,True
Ka,1,197,-10.91,False
Ka,1,198,1.05,True
Ka,1,199,2.71,True
Ka,1,200,-7.45,False
Ka,1,201,-0.14,False
