x,y,feedback_block,subject_id
587.439713362895,579.9072513275322,6,AE_bonus
580.8399884660256,592.9969062195771,6,AE_bonus
443.65963491622966,391.9894523743431,6,AE_bonus
382.1708182787311,398.9040221560369,6,AE_bonus
352.64516457420126,332.91805133950436,6,AE_bonus
495.0839712364702,445.9555892960402,6,AE_bonus
112.57636519517861,33.97554750698568,6,AE_bonus
-51.07155037706919,-299.0514569516884,6,AE_bonus
127.90106258176571,313.1939828262892,6,AE_bonus
486.16058862783837,313.9242088996908,7,AE_bonus
388.04226252475286,159.9362232105426,7,AE_bonus
513.358772534983,380.95200613639355,7,AE_bonus
6.511226248372245,-147.08935425561916,7,AE_bonus
490.7997762579377,484.98371361015836,7,AE_bonus
146.51549159327377,92.98367979901083,7,AE_bonus
36.83483807353673,-100.03856302078832,7,AE_bonus
444.3009660492734,332.9946358022962,7,AE_bonus
294.2157754267006,-46.05363755838457,7,AE_bonus
479.9424132936217,396.90402215603683,7,AE_bonus
-35.933347860562456,-7.075691577101721,8,AE_bonus
434.4762889156967,478.98991193635555,8,AE_bonus
605.4642413307449,623.990191147515,8,AE_bonus
353.7087926381487,245.97252959724852,8,AE_bonus
430.4191984929888,265.9040524182218,8,AE_bonus
209.24863863663964,-33.07569157710165,8,AE_bonus
294.30537137829805,194.90283675724942,8,AE_bonus
99.98084072352202,-100.02737039496965,8,AE_bonus
498.36051538358134,451.9555892960403,8,AE_bonus
406.2919472419792,206.90106258176567,8,AE_bonus
518.2023096589261,372.95224456490035,8,AE_bonus
412.22509897125474,312.9212514854396,8,AE_bonus
-672.0079929075198,-1206.0326707405034,8,AE_bonus
195.87277076740722,-124.02737039496924,8,AE_bonus
196.08411849675073,-509.0922310541791,8,AE_bonus
743.6740335455919,623.9447484080578,8,AE_bonus
300.1765366085831,-532.0922310541794,8,AE_bonus
669.871946301906,473.98371361015853,8,AE_bonus
713.3119910503161,473.98371361015853,8,AE_bonus
575.1036074675645,338.9758811457418,8,AE_bonus
-529.5605658145297,-1155.0853156191952,8,AE_bonus
480.687897925871,-158.00101971576342,8,AE_bonus
446.2105063585376,142.98045951653285,8,AE_bonus
430.26249036722027,-60.09601138522555,8,AE_bonus
801.0331509551665,637.944748408058,8,AE_bonus
717.2765441471106,444.95558929604044,8,AE_bonus
577.2381444578483,478.98991193635555,8,AE_bonus
640.2440430461562,62.95234436925879,8,AE_bonus
728.5146533942428,380.949605418011,8,AE_bonus
783.9571625379834,567.9978945180509,8,AE_bonus
464.9572408451532,285.9144816903076,9,AE_bonus
601.4489882301423,579.9072513275322,9,AE_bonus
440.4666919720307,444.95558929604044,9,AE_bonus
112.93406242795834,-377.0482469673384,9,AE_bonus
515.8746676132926,454.9869349425993,9,AE_bonus
477.70825849962387,384.9894523743435,9,AE_bonus
586.5356662430496,649.9582772835588,9,AE_bonus
240.75366574638974,129.9836797990107,9,AE_bonus
-172.9000555097687,-165.08208297132143,9,AE_bonus
379.9918398995055,103.98367979901104,9,AE_bonus
406.53546388813777,316.90860654007867,10,AE_bonus
408.35149369580114,300.9242088996908,10,AE_bonus
345.9465723019356,184.9645265599996,10,AE_bonus
219.6412893173465,160.98045951653285,10,AE_bonus
127.62353124703255,-25.06470312945138,10,AE_bonus
446.3095058748359,374.949605418011,11,AE_bonus
403.29632441336713,426.9555892960402,11,AE_bonus
463.16058862783865,320.92420889969094,11,AE_bonus
519.3666101879762,433.9282288477576,11,AE_bonus
547.3190588292578,1.9204183251493254,11,AE_bonus
543.3764990710355,254.9517867356851,11,AE_bonus
544.0506097508642,263.9144816903074,11,AE_bonus
555.3731426519421,313.90860654007867,11,AE_bonus
454.7082627349719,423.9282288477577,11,AE_bonus
560.90203558431,231.90106258176584,11,AE_bonus
404.9527901233358,355.9946358022965,11,AE_bonus
263.0468152992193,42.99039049436257,11,AE_bonus
553.3636404439256,275.90405241822185,11,AE_bonus
570.8030337032706,279.90405241822185,11,AE_bonus
580.990128877358,459.9753221933946,11,AE_bonus
678.6077057191512,480.96777545874255,11,AE_bonus
676.886744990733,332.9758811457416,11,AE_bonus
264.269323276954,-591.0467269123824,11,AE_bonus
454.30950587483585,413.94960541801123,11,AE_bonus
666.3416525469936,429.92822884775757,11,AE_bonus
534.6961525141816,283.9212514854398,11,AE_bonus
630.9951762291473,355.9758811457419,11,AE_bonus
577.4845666694896,195.9382666779565,11,AE_bonus
647.8719463019058,475.98371361015853,11,AE_bonus
547.5469799629308,335.97588114574165,11,AE_bonus
600.8706626385746,92.9289016970542,11,AE_bonus
605.2276563186723,331.923196328637,11,AE_bonus
574.3627981809979,171.9237523601894,11,AE_bonus
593.2618737647508,347.9522445649005,11,AE_bonus
588.5802943139186,328.92420889969105,11,AE_bonus
532.610792754687,393.9496054180108,12,AE_bonus
556.9550314806534,667.9550314806532,13,AE_bonus
479.9555892960405,658.019780266254,13,AE_bonus
206.93622321054312,307.9362232105429,13,AE_bonus
100.9249928388456,274.12026368975023,13,AE_bonus
623.1901478249177,577.9555892960408,13,AE_bonus
84.97554750698501,434.9450014289146,13,AE_bonus
-141.38119520425613,-190.0753156897492,13,AE_bonus
-766.2660284787249,-1120.0967437837307,13,AE_bonus
108.95234436925881,295.2612093436161,13,AE_bonus
392.97588114574194,511.31082240269234,13,AE_bonus
-31.008621851312128,380.6247181203263,14,AE_bonus
281.7790484412577,191.9249928388459,14,AE_bonus
658.4118887611552,751.9072513275322,14,AE_bonus
705.5203659900336,702.9978945180509,14,AE_bonus
535.8021990383979,418.9725295972479,14,AE_bonus
1025.0384758552536,1102.1538502443607,14,AE_bonus
672.7711993818815,441.9242088996908,14,AE_bonus
558.1353231245295,539.9894523743432,14,AE_bonus
537.0375257834701,529.949605418011,14,AE_bonus
649.9072513275322,770.4211636284019,14,AE_bonus
569.904290788301,703.5381817140534,14,AE_bonus
441.9040221560369,610.9136199404339,14,AE_bonus
741.9609686893843,672.9932693266737,14,AE_bonus
513.6756171709295,540.9040221560376,14,AE_bonus
640.1720726398063,643.904290788301,14,AE_bonus
781.9721753982608,726.9072513275322,14,AE_bonus
646.1092817327765,615.9677754587425,14,AE_bonus
661.4661994451161,634.9677754587425,14,AE_bonus
717.5326862671225,761.9588352808213,14,AE_bonus
715.9354198537148,610.989911936355,14,AE_bonus
693.7651734334411,706.9274446530022,14,AE_bonus
659.0828743123669,559.9520061363932,14,AE_bonus
517.9899119363546,638.9899119363546,14,AE_bonus
539.3332465413007,505.9522445649006,14,AE_bonus
636.9096305033058,396.9517867356852,14,AE_bonus
625.9761222824509,517.9522445649009,14,AE_bonus
574.6267312355919,594.9936478259503,14,AE_bonus
710.0558836541262,634.9837136101589,14,AE_bonus
566.1987820871882,501.9180513395032,14,AE_bonus
520.9415070147556,729.9590549103315,14,AE_bonus
573.6101234475976,652.9415070147554,15,AE_bonus
511.0879973775982,460.92319632863666,15,AE_bonus
373.90860654007884,500.2761422928392,15,AE_bonus
311.9900121184546,758.5150042638996,15,AE_bonus
275.2534704125114,325.90283675724964,15,AE_bonus
301.4356973376431,213.95852322005862,15,AE_bonus
228.97105285173967,520.2670385190662,15,AE_bonus
273.37076401706867,159.98619641022356,15,AE_bonus
436.95678667456923,369.93826667795736,15,AE_bonus
457.7069321151316,555.9496054180115,15,AE_bonus

